"filename","label","transcription","split"
"0c22c297-a7134aab.mp3","anger","Entre lo que es ser secretaria de Organización del Partido Socialista y portavoz del Partido Socialista en este Parlamento,","train"
"47d49d46-621b6f06.mp3","anger","Y lo que es presentarse en un acto institucional, no vamos a pasar ni una.","train"
"fb09b094-c823e141.mp3","anger","en la que ustedes utilicen el dinero de todos los cántabros para hacer actos de partido vistiéndoles como actos institucionales.","test"
"63981dc0-cbc8ff1c.mp3","anger","Quien quiera que gobierne el Partido Popular solo puede votar al Partido Popular. Que no nos engañen con carambolas, que no nos engañen con carambolas.","test"
"15992019-98ecda07.mp3","anger","También fue avisado por el responsable de inmigración de la Guardia Civil en Canarias. ¿Qué hizo usted y su Gobierno? Destituirlo y trasladar el mando de control a la Península con la que estaba cayendo en Canarias. ¿Es experto usted en fulminar a todo aquel al que no nombra?","train"
"ae76544d-eb87d5ed.mp3","anger","Porque eso es la política migratoria de la que ustedes estaban agloreando esta tarde aquí. Hay multitud de denuncias públicas de organismos y organizaciones que trabajan en el ámbito de las migraciones donde denuncian vulneración de los derechos fundamentales.","train"
"adc27510-4c18cad8.mp3","anger","de comentarista de café de la política internacional. ¿Se debe a esto, señor Marlaska? Mire, dudo mucho que ustedes puedan controlar nuestras fronteras cuando son incapaces de controlar lo que pasa dentro de nuestro país.","train"
"e4859e2c-f4747a35.mp3","anger","Mire, con un mercado laboral débil, aún en vías de recuperación, con un déficit del empleo neto respecto de los datos previos a la pandemia, con más de un 30% de paro joven,","train"
"689aa435-7db174d8.mp3","anger","Y prácticamente doblando la media de desempleo de todos los países de la OCDE, le puedo garantizar que un impuesto al trabajo o subir el impuesto de sociedades o cualquier otro sablazo fiscal al que nos tiene acostumbrados su Gobierno y que no lo impone","test"
"968499ee-3b57c638.mp3","anger","que se pierdan muchos puestos de trabajo en este país, se siga ahogando a los españoles y se siga machacando a nuestro sector productivo.","train"
"230f5502-60201914.mp3","anger","esa indolencia, esa satisfacción, cuando nos está diciendo que para la alta velocidad ferroviaria no hay nada, cero euros.","train"
"152c6ed5-81a347f5.mp3","anger","Ya no hay en la calle la percepción de que a usted Sánchez le engaña.","train"
"5b65688c-c93c6700.mp3","anger","La percepción que hay en la calle es que usted se deja engañar por Sánchez y a usted le vale todo con Sánchez y admite todo y calla y traga, aunque a Cantabria le niegan el pan y la sal.","train"
"fac80f41-bb020ca8.mp3","sadness","Mire, señora consejera, señores del Gobierno, especialmente señores del Partido Socialista,","train"
"1c4279eb-3b7c234c.mp3","sadness","¿Consideran el presupuesto no como una herramienta para generar actividad económica, sino como una máquina de gastar dinero sin objetivos, sin finalidad, sin resultados?","train"
"ec6ef80c-d78f87e8.mp3","sadness","generó tan poco ilusión como su presupuesto, señora consejera del Partido Socialista.","train"
"2313a094-a517df4a.mp3","sadness","tiene que ser un mensaje representativo de la sociedad de Cantabria, un acuerdo unánime,","train"
"9aac373b-14c169bc.mp3","sadness","Pero aun con todo, y a pesar de la responsabilidad de Revilla en esta pérdida para Cantabria,","train"
"31491167-54241a1d.mp3","sadness","a que, aunque sea tarde, diez años tarde, llamando a la puerta en el último minuto, encontremos una solución.","train"
"c8b59c58-85bef691.mp3","anger","Una cuestión que es terraza no es terraza, un puro que si se fuma que si no se fuma, que si estaba en la boca que si no estaba en la boca.","train"
"33bdd58c-586e951f.mp3","anger","Y esas cuestiones que parecían resueltas el jueves a las doce, porque todos estábamos de acuerdo en que había que resolverlas,","train"
"4aca0823-1aad8d73.mp3","anger","Pues le digo yo que no. Ustedes han reculado porque el señor Revilla se ha vuelto a haber presionado por un sector que está absolutamente arruinado. Y el caso este de ahora es absolutamente vergonzoso.","train"
"30ea6e6a-e3466db4.mp3","anger","Si ustedes en el partido racionalista quieren ser cómplices de esto, díganlo nosotros.","train"
"a475d5b8-b52bd0a0.mp3","anger","Nosotros pedimos que las obras concluyan en los plazos previstos cuando se procedió a su adjudicación.","train"
"9591e23d-70123687.mp3","anger","Pedimos que se tiren de las orejas a quien las ha paralizado. Pedimos que se tiren de las orejas a quien ha paralizado las obras adjudicadas hace año y medio.","test"
"c6f5159c-a86e3ec0.mp3","joy","Estoy encantado de estar aquí una vez más en Puerto Llano con los compañeros del Grupo Municipal que tan magnífica labor están haciendo en el ayuntamiento de la localidad y que estoy seguro que van a contribuir.","train"
"9f9c041a-5d710042.mp3","anger","Celebramos este fin de semana un congreso crucial para la historia de nuestro partido.","train"
"c7cf1c44-5a996914.mp3","anger","Y precisamente por ello quisiera iniciar esta breve intervención reivindicando, desde el lugar donde probablemente es más difícil hoy declararse del Partido Popular, Cataluña, el inmenso orgullo, el incomparable orgullo de ser de nuestro partido.","train"
"81f021f9-1ac12cbe.mp3","anger","Es nuestro partido el que más se parece a España. En los años 80 se decía eso del PSOE. Si es que alguna vez lo fueron, que lo dudo, es evidente que hace décadas ya que dejaron de serlo. Hoy lo somos nosotros.","train"
"2f8f3eca-4eac10e5.mp3","anger","Desde el Partido Popular estamos hablando con la ciudadanía porque los vecinos nos dicen que están cansados de más de cuatro décadas de los mismos gobiernos.","train"
"357f06f0-04240516.mp3","anger","es necesario un cambio por salud democrática, una alternativa en esos ayuntamientos que llevan más de cuatro décadas gobernados por los mismos.","train"
"e50812d8-49754f3d.mp3","anger","y el Partido Socialista tiene que dar explicaciones, no esconderse detrás de la poltrona, detrás del sillón y pedimos transparencia, transparencia porque el Cuncel","train"
"d6582a10-05c5412d.mp3","anger","la poca vergüenza de levantarse por las mañanas, mirarse al espejo y venir aquí a plantear esa pregunta, por si ustedes no tienen ni la más mínima legitimidad para hablar de pobreza.","train"
"5882f170-81b586e3.mp3","anger","Un programa ideológico de recortes salvajes en los servicios públicos, en la educación pública, en la sanidad pública, en la dependencia, en los servicios sociales.","train"
"b1ba77b2-854a46f8.mp3","anger","que no solo no sirvió para atajar la crisis económica, sino que es la principal causa de la desigualdad estructural que arrastra nuestro país y que usted ahora denuncia, señoría.","train"
"e8a00a4d-e3722f8b.mp3","anger","Significa que no puedes hacer los deberes porque no tienes conexión a internet o significa que nunca te has podido ir de vacaciones porque tus padres o tu madre no se lo ha podido permitir.","train"
"686691eb-316fc0e6.mp3","anger","Pensé que por primera vez el Partido Popular empezaba a preocuparse por los problemas reales de la gente de nuestro país. Vengo aquí a comprobar con tristeza","train"
"1562fac0-1d85f048.mp3","anger","No se lucha recortando 100 millones de euros en escuelas infantiles como hicieron ustedes en 2012 cuando gobernaban. No se lucha recortando 400 millones de euros en servicios sociales","train"
"d9a11bd7-2c28d005.mp3","anger","Lo del PP y Vox contra la derogación de la ley mordaza es puro postureo. Llevan semanas diciendo que el peligroso gobierno socialcomunista, o sea, nosotras,","train"
"6be9ffae-b376522e.mp3","anger","No sé si os suena algún caso reciente. Y cinco. En las manifestaciones se utilizarán los medios menos agresivos y se evitarán los que causan lesiones irreparables. Es el principio del fin de esto.","train"
"c0bd3117-0e48e9d8.mp3","anger","Ah, y por cierto, el ministro del PP que impulsó la ley mordaza está procesado por la justicia por espionaje ilegal. Así.","train"
"7a6e909f-9584192f.mp3","anger","han tenido que haber frustrado sus proyectos vitales porque ustedes son unos intolerantes. Más quisieran ustedes que poder decirles a las mujeres y a las personas con quién tienen que acostarse. Después, miren, el contenido","train"
"2ddebd35-8f32f00c.mp3","anger","para simular un supuesto secuestro a la familia de su tesorero para quitarle las pruebas de su financiación ilegal. Que es que hasta para delinquir hace falta, señorías,","test"
"16d7e5dd-7a0132cc.mp3","anger","M. Rajoy a lo mejor termina en los tribunales y en los libros de historia por ser también una gran personalidad feminista. Miren, señorías, al final...","train"
"5b954946-14ccb724.mp3","anger","o se niegan a decir si se han vacunado. No sé, ¿tanto miedo le tienen a un pinchacito de nada si dicen todos que son tan machotes? O igual es que no quieren perder a los negacionistas conspiranoicos que hay","train"
"303cf4e2-be5e8c47.mp3","anger","Ahora, imaginaos si hubieran gobernado ellos esta pandemia. Igual hubieran prohibido las mascarillas, o le hubieran declarado la guerra a China, o no sé, nos hubieran recomendado beber legía, como hizo Trump.","train"
"3d7d5469-79e55853.mp3","anger","ni cobrar su sueldo de diputados, y a ver lo poco que tardan. Afuera hay bromas, a ver si dejan ya de decir sandeces que pueden afectar a la salud y a la seguridad de los demás porque ya está bien.","test"
"d11c7b1d-b5aec3be.mp3","anger","El impuesto de patrimonio que nosotros defendemos es para las personas que tengan un patrimonio de más de un millón de euros. ¿Sabe cuánto se tarda con el salario medio en acumular un millón de euros?","test"
"b9b44456-54a8884f.mp3","anger","60 años, hay que estar 60 años sin comer, sin pagar un solo impuesto, sin consumir absolutamente nada para hacerse millonario con el trabajo, esto es así, son matemáticas y evidentemente nadie se hace rico trabajando, es un hecho objetivo.","test"
"a5cd0eef-99088619.mp3","anger","Me parece muy bien, Warren Buffett tiene una característica, que es uno de los millonarios más sinceros del mundo.","train"
"10db0197-debbfaf2.mp3","anger","internacional y pedagógica, lo dice la Comisión Europea, 20 alumnos en primaria y en secundaria, 30 en universidad, según el Plan Bologna.","test"
"f9d3419d-2c188c58.mp3","anger","Con un PIB per cápita de casi 35.000 euros, se gaste el 2,2% de su PIB en educación.","train"
"f15e464c-77212c86.mp3","anger","Cuando hay dinero para ello y cuando hay una decisión política de no bajarlas, se está despreciando e ignorando la educación de calidad de niños y de jóvenes de nuestra comunidad.","train"
"afa84efa-7b653c95.mp3","sadness","el personal sanitario personificados en esta Asamblea por la señora García que está aquí presente o el señor Raboso que está telemáticamente presente.","train"
"fabb46b2-41d2d5a1.mp3","sadness","a todos los trabajadores de la limpieza de las políticas sociales, del comercio que nos están cuidando en estos momentos.","train"
"40b36a40-92fac9e3.mp3","anger","a tomar la palabra dentro de lo que es mantener la cortesía parlamentaria a la que nos llevamos todos los... Disculpe, estoy planteando una cuestión que sucedió en el pleno pasado y me está corriendo el tiempo.","train"
"ff4527fc-2b673806.mp3","anger","Por eso ustedes están obligados a justificarlo, a justificarlo y además a hacer públicos los contratos y toda la documentación. Y ni una cosa ni la otra ha sucedido aquí.","train"
"f1d0e080-400bccda.mp3","anger","a la gente y usando el dinero público a su antojo, seguimos construyendo una alternativa desde lo municipal y desde lo cotidiano, desde Parla, desde Mostra, desde Alcorcón.","train"
"566e9e30-a9dd91bb.mp3","anger","Esas son las clínicas con las que ustedes conciertan, porque nosotros seríamos partidarias de que el aborto fuera una prestación normalizada en la sanidad pública. Conciertan con esas clínicas","train"
"00622935-311dfc2c.mp3","anger","Para estar en contra del aborto hay que luchar por educación sexual, información de anticonceptivos, educación sexual en los colegios. No se puede estar en contra del aborto y negarse.","train"
"a87959c3-86276546.mp3","anger","a que se ofrezca toda la información que podría evitar que muchas mujeres llegasen a esa situación. Y por lo demás, bueno, son ustedes unos cínicos y además lo saben.","test"
"944e4604-cd8b6eb6.mp3","anger","Usted viene aquí a querer hacer la oposición a Sánchez, pero no se preocupa y no le ha preguntado aquí al Gobierno de la Comunidad de Madrid en qué se han gastado el dinero que han recibido del Estado.","train"
"3c6ddd6c-68e5efa8.mp3","anger","de Madrid pidiendo un poquito de coordinación, que se les tuviera en cuenta, que se les escuchara. No se ha hecho nada de todo esto. Ustedes vienen aquí a hablarme de...","train"
"f85f0e4a-9681afea.mp3","anger","que tienen fondos, que no sabemos en lo que se han gastado y que no lo quieren repartir con los municipios de esta comunidad. Eso es lo que está pasando aquí, que ustedes se lo quieren quedar para ustedes. ¿Para qué? Para bajarle los impuestos a los más ricos de esta región.","train"
"9b782ffd-35f213f0.mp3","anger","Lo está diciendo, lo ha dicho el señor Egea. El señor Egea ha dicho que el Partido Popular de Madrid tiene bastante que callar en cuanto a corrupción en esta región.","train"
"82026c60-ddd8145f.mp3","anger","que cumplan con la ley, simplemente que cumplan con la ley de contratos del sector público, porque en la Comunidad de Madrid no están cumpliendo con la ley, no están cumpliendo con la ley, no cuelgan los contratos en el portal de contratación.","train"
"13410cca-20eb76c9.mp3","anger","utilizar el tema del COVID para no rendir cuentas y para estar regando de dinero público a las mismas empresas, todas amigas del Partido Popular. Y si duele, lo siento, pero es la realidad.","train"
"94abc605-eeb00080.mp3","sadness","Señora Presidenta, me apena su respuesta. Creo que no estamos en un momento para entrar en guerras terminológicas.","train"
"1b68dfe5-b7dc209f.mp3","sadness","Señora Díaz Ayuso, usted ha recibido, como toda la gente en política, críticas y ataques por parte de sus adversarios. Lo que no sé si ha recibido alguna vez es una súplica. Aquí va una súplica.","train"
"7a0bb94a-b5a71c35.mp3","anger","Yo sé, ustedes ninguno. Ustedes cogerían los 377 millones y los 54 harían un cheque escolar para meternos en el bolsillo de la privada, que es lo único que hacen.","train"
"5cc38421-6e5916d8.mp3","anger","de la privada. Entonces, señor Osorio, le pido que deje de racionalizar la educación pública, porque ahora se llama… Ahora el eufemismo es precioso. Hemos racionalizado, han recortado ustedes.","train"
"e8a335bf-0aea5ebe.mp3","anger","A ver si es que lo que pasa es que usted no se entera bien lo que pasa en la consejería. ¿Cree usted que los centros existen y que hay allí alumnos y está todo el mundo estudiando? Y resulta que es que no. Entonces, informese bien porque...","test"
"9b99c1d3-f02ac14a.mp3","anger","a cuenta de dónde estaba el Ministerio de Derechos Sociales y dónde estaba Pablo Iglesias durante la pandemia.","train"
"94e47ef3-53369a68.mp3","anger","el Ministerio de Derechos Sociales, Pablo Iglesias, no pisaría ninguna…","train"
"f0645354-51bc3df3.mp3","anger","Si usted me trae un BOE donde venga que Pablo Iglesias tenía el mando único de las residencias, yo dimito de diputada. Y si no me lo trae, dimita usted. Dejen de mentir. Muchas gracias.","test"
"573660b0-ed6edd20.mp3","anger","Para hacer reír al respetable de las cosas que usted va diciendo no tiene precio. Ahora bien, si no fuera por la gravedad de la situación,","train"
"d2eeb729-5783f280.mp3","anger","que va hasta el 2016. Estamos en el 2019, señor consejero. Esto es una vergüenza de información, la que hay en la Consejería de Medio Ambiente de la Comunidad de Madrid.","train"
"7b3ac3a0-23747472.mp3","anger","porque está la renovación de la flota de la MT, etcétera, etcétera, etcétera. Y ustedes no están haciendo absolutamente nada más que poner medidas en un papel.","train"
"18ed69d4-40184514.mp3","anger","¿Qué valoración tiene usted de la corrupción y cómo puede tratar de aparentar combatirla cuando la está defendiendo? Y, señores del Partido Popular, se puede ser monárquico o se puede ser republicano. Todo ello es legítimo.","train"
"cb302789-c495375d.mp3","anger","han utilizado este año y esta situación tan difícil precisamente para seguir poniendo en práctica su proyecto político, su forma de gobierno corrupta. De hecho, han utilizado la situación para hacer muchísimos contratos, miles de contratos","test"
"653b1c9a-4dd70c7b.mp3","anger","No nos sorprendería a algunos que dentro de unos años, como ya ha pasado en numerosas ocasiones cuando gobierna el Partido Popular, se esté destapando un nuevo caso de corrupción del Partido Popular, una nueva única a nosotros","test"
"f8742a98-39db63e2.mp3","anger","Una cosa es salvar la economía, estamos de acuerdo, otra cosa es salvar a la patronal empresarial. Son cosas diferentes. Entonces, maticemos de qué estamos hablando.","test"
"0436a6bf-a39261f6.mp3","anger","Canarias tenemos unos costes laborales siempre de 400 euros por debajo de la media del estado. Entonces yo creo que esas situaciones hay que revertirlos. Nosotros lo necesitamos.","train"
"107f1b00-8b2aa531.mp3","anger","También elevar el nivel de exigencia a la patronal hotelera. Tenemos que elevar el nivel de exigencia porque han sido bastante insolidarios con este pueblo, bastante insolidarios por la baja contratación, por la situación de explotación.","train"
"514263ab-9137e294.mp3","sadness","las cargas ambientales son abusivas, muy estresadas","train"
"eecfecaf-ef0c8f85.mp3","sadness","Es que todo es una cadena, entonces pedimos...","train"
"4cf5f883-bc668bbe.mp3","sadness","lo que es nuestro. La gente piensa que pedimos menos trabajo, más dinero y no pedimos que se regularice todo. Pedimos poder llegar a casa y disfrutar de la familia.","test"
"34e22d4c-fc1a9e69.mp3","anger","Del mismo modo, que se busquen alternativas al tráfico marítimo entre el Hierro, la Gomera, la Palma y Tenerife, adecuando, modernizando y mejorando las infraestructuras actuales del actual puerto de los Cristianos.","train"
"5dd6c213-58e2971f.mp3","sadness","José Dortadía, Aniceto Duque Pérez, Antonio Falero González, Manuel Fuentes Nieto, Román García Martín, Manuel González Abreu, Domingo Enríquez Pérez,","train"
"06b08881-e171bfe8.mp3","sadness","personas que fueron asesinadas, la mayoría de ellas","train"
"e349a0cd-26408a09.mp3","anger","solamente si esa cumbre del turismo es que esa declaración mínima que se firmó declaración de intenciones es que ni siquiera la firmaron países como Alemania, Inglaterra o Escandinavia","train"
"efc72837-151244ac.mp3","anger","Estamos en una situación complicada, ¿sabes por qué? Por haber dependido tanto, que ustedes nunca cuestionaron, del turismo. Y ahora tenemos la oportunidad de empezar la necesidad de pensar cómo salimos de esta de otra manera con otro tipo de objetivo.","train"
"3355efdb-61a36afb.mp3","anger","que procuren mejorar la situación de la pandemia, que es la primera cuestión, porque lo importante es la salud y hasta que no superemos esta cuestión y me parece que para bajar el índice de contagio se está haciendo todo lo que se puede y más","test"
"c579466a-9cbc68fc.mp3","sadness","y otra porque muchas de las personas cuidadoras son también personas mayores, casi siempre mujeres, que encima están sufriendo","train"
"dbc01025-c8ce9224.mp3","sadness","Y esos derechos de descanso que deberían de tener cuando ya son mayores y deberían de tener, pues eso, el derecho a ser personas jubiladas y a gozar de un poco de tranquilidad.","train"
"258fe1ed-0e8ab709.mp3","sadness","Por ellas y por ello yo quiero hacer un pequeño homenaje a todas ellas y también hacerle una petición a este Gobierno. Yo sé que este tema nos preocupa a todo el mundo y no voy a decir, no es un tema de partido, a todos los partidos que han estado gobernando","test"
"66d9b5c1-cd269f05.mp3","anger","Según te es la UNESCO, la Aragones ya es en serio peligro de desaparecer. Es Externes, hasta luego diputados de Vox.","train"
"9c6c3395-ec4e74bf.mp3","anger","La Academia de Chandar como un órgano científico. De lo que se trata es de que aborden un trabajo y un éxito para la supervivencia de nuestras lenguas propias. La Academia garantiza precisamente","train"
"f2d05739-3b7b1a04.mp3","anger","la no politización de nuestro patrimonio lingüístico.","train"
"19346f38-6f805d10.mp3","anger","en Camañas, en Camareña de la Sierra, en la Camaña de Berchir... Si quiere, sigo.","train"
"b30e1417-c28bb674.mp3","anger","Le cuento los 152 que le acabo de contar.","test"
"2c531063-ed7c543b.mp3","anger","Le preocupa el contrato programa con la Universidad y yo aquí voy a intentar calmarme.","train"
"2c791929-51b426b4.mp3","anger","¿Ha subido el presupuesto un 1000%? Es que yo se lo repito un montón de veces, aquí es una cuestión...","train"
"050cfd84-615309c1.mp3","anger","política, de decisiones políticas y este gobierno, todo el gobierno entero está comprometido con el contrato programa con la universidad y va a ser un contrato programa expansivo que aumente la inversión y que recupere el plan de infraestructuras que ustedes dejaron","train"
"2139c9b7-4e7dec7b.mp3","sadness","Sobre todo volvemos a repetir gracias al chico de Senegal por lo que intentó hacer y por todo lo que hizo y darle mucho apoyo desde aquí porque sabemos que él también","train"
"6639a1a0-0ed66034.mp3","sadness","ha sido duro para él y lo ha pasado mal. Él fue el primero que se metió sin dudarlo y por eso le damos las gracias. A pesar del desenlace, él lo intentó y otras personas tal vez no lo hubieran hecho.","train"
"9a961eb5-82d242b5.mp3","anger","en votos. A pesar de ello, también tengo que afirmar que las tres organizaciones que conformamos el Caer en el Podemos hemos puesto todo nuestro esfuerzo, especialmente el de los equipos de campaña y el de la militancia, a la hora de realizar esta campaña.","train"
"b0935bf7-fbd2d131.mp3","anger","Los resultados son más bajos que lo previsto en las encuestas, sin embargo, también es cierto que nos mantendremos o subimos en las capitales, en núcleos urbanos importantes e incluso somos llave en algunos principios.","train"
"ca29bd7f-acd97c72.mp3","anger","El resultado obtenido en cuanto a porcentaje sigue manteniendo la homogeneidad con la que hemos contado siempre, lo cual implica el nivel de implantación del carnet y podemos en los tres territorios.","train"
"e8afd0d6-799f9eff.mp3","anger","Eso da vergüenza. Y no lo digo yo. Tú ve este grafiquito. Es el Gráfico 31 del Informe del Consejo Audiovisual de Andalucía, que habla sobre el tiempo cansario en la tele, los partidos, según representación parlamentaria, en la oposición.","train"
"9a9c4fab-9b30aff9.mp3","anger","Ciudadanos, con nuevas salió el doble que Podemos. ¿A ti te parece que esto es normal? No es normal, esto da vergüenza. Y si no es de Podemos...","train"
"f6c14e72-e4fe775f.mp3","anger","Tuve este otro grafiquito, es el gráfico número 21 de tiempos de noticias dedicados a los diferentes temas de actualidad en la pública, en la de todos.","train"
"9daef1f9-6d9dc9a5.mp3","anger","Buenos días y muchas gracias, señor presidente. A diferencia de la interpretación que hacía en este caso el portavoz de Izquierda Unida, a nosotros sí que nos parece que la palabra estrategia","train"
"1d5d777a-25b658bf.mp3","anger","que defendemos los derechos de los ganaderos y de las ganaderas y luego tratarlos como personas secundarias en zonas determinadas donde la labor fundamental, la labor económica fundamental es esta.","train"
"8d5a7bec-19657822.mp3","anger","que no son adecuadas, pero ocurre. Y en este caso tenemos una serie de información y una serie de obligaciones que tenemos que tomar. Por tanto, hay que preservar la zona, hay que mantener el medio ambiente de la zona, tenemos que pelear para que Asturias mejore en esa situación.","train"
"7c7d9668-7212e2a0.mp3","sadness","Debemos exigir también conclusiones que emanen de esos estudios policiales y de prevención de riesgos y que nos permita también poner soluciones sobre la mesa. Y la tercera cuestión que es clave en un asunto como este es mantener la unidad política.","train"
"91d656a0-c809c259.mp3","sadness","¿De verdad cree alguien que lo más adecuado es prolongar el drama vital de esta magnitud con una comisión de investigación que pueda enredarse durante 6, 12, 18 meses sin garantías de que se obtengan resultados?","train"
"6d22feb3-ba558655.mp3","sadness","No será más productivo que nos unamos, partidos con diferentes ideologías, esquivando esos enfrentamientos para buscar soluciones, no en 18 meses, no en 12, sino en 3, si es posible, en cuanto tengamos los informes judiciales, en cuanto tengamos los informes de prevención de riesgos laborales.","train"
"08d9174c-4c257233.mp3","joy","Aquí es donde conseguimos un cambio, un cambio histórico, gracias a ese 15M que se transformó en un Podemos.","test"
"5e215e31-c5c37ffa.mp3","joy","No sé si os acordáis dónde estabais en el 15M. Yo estoy seguro que muchos de vosotros y muchos de vosotras estabais en la Plaza del Castillo. Sí.","test"
"3e3a811e-166b9913.mp3","joy","Ayer se presentó en el Parlamento Foral una nueva modificación de la Ley de Vivienda.","train"
"9ec6c470-eabd99b1.mp3","joy","Estos elementos son muy positivos, por eso estamos satisfechas del texto que se presentó ayer en el Parlamento.","train"
"c9cc37d6-77a803a6.mp3","anger","Quieren llevar ustedes hasta tal extremo esa obsesión punitiva que con cada reforma que plantean hacen aún menos garantista el Código Penal. Y hay que recordar el de 1973, el del franquismo, para encontrar uno más garantista que el actual.","train"
"2f4bb334-fb2eb7a0.mp3","anger","Son ustedes unos nostálgicos de épocas pasadas en los que votar era delito, cuando lo que debería de ser delito es impedir votar. Muchas gracias.","test"
"51b4168e-6e32021e.mp3","anger","hacer una política de ésta. Venir aquí y que le digamos a todo que sí, de tradición a la confianza de todos. Usted en la réplica podría subirse aquí y decirme","train"
"428c7c18-1e4dc9d0.mp3","joy","¿Por qué no podemos tener mejor lema para esta convención que liberales?","train"
"499f48f9-844f02ee.mp3","joy","en mayúsculas de verdad","train"
"c89dcd1f-7c371b9b.mp3","joy","Pues es sin duda una buena noticia y es una buena noticia porque su nombramiento ha sido fruto de un nuevo gran acuerdo entre las grandes familias democráticas europeas.","test"
"4e5856c8-714018f0.mp3","joy","tener una presidenta que apoya el Estado de Derecho, que apoya el respeto a la ley.","train"
"b16d7e44-29043230.mp3","joy","que defiende la integridad de los estados y que va a ser biligerante contra aquellos que amenazan Europa.","train"
"9c2927c6-5c81224b.mp3","sadness","En primer lugar, quiero subrayar que el grupo Renew ha trabajado de forma constructiva en este informe de derechos fundamentales, porque su defensa","test"
"a10d5382-5e350cc0.mp3","sadness","La defensa del Estado Democrático de Derecho está en el corazón de lo que somos como grupo.","train"
"c841085d-2265d9c9.mp3","anger","Pues mire, yo le reconozco que soy partidario de armonizar, de armonizar muchas cosas, de armonizar, por ejemplo, la política educativa, para que se enseñe lo mismo en toda España.","train"
"0c8ca1e9-d79011ff.mp3","anger","Espero que le pueda llamar señor Gabilondo, señor portavoz, o como quiera usted llamarle. No sé si también es del PSOE o no, porque usted dice que usted no es del PSOE, pero hombre, yo le veo muy a menudo en actos del PSOE.","train"
"c3a99c50-1175d9cc.mp3","anger","Oye, ya está bien que Rocío y yo entramos a las redes y nos llaman de todo y amenazas nos las encontramos todos los días en las redes sociales.","train"
"e2adde18-626cca38.mp3","anger","de no condenar las amenazas que recibimos, las piedras que nos lanzan, después de decir que la cabeza abierta y la sangre que brotaba","test"
"cf174dff-2b3f11df.mp3","anger","Eres un tipo peligroso que ha dicho las peores cosas, ha hecho las peores declaraciones y ahora quiere pasar por un socialdemócrata moderado. Hoy decía algo así como el peligro de que la ultraderecha...","test"
"e5cfa75a-64446f30.mp3","anger","Las vergüenzas del Partido Socialista Obrero Español con estas mismas siglas. Y lo digo porque se pesoe.","train"
"c4f669c9-f18e6922.mp3","anger","os insulta, insulta a media España de manera sistemática con sus estigmas y su demonización.","train"
"5b87e9c8-7567d26d.mp3","anger","Y claro, cuando uno no cambia de siglas, tiene una historia.","train"
"453181d5-e536ae6c.mp3","anger","por parte del terrorismo separatista que durante cuatro décadas ha perseguido a nuestro pueblo, ha matado a nuestros compatriotas, ha atacado las libertades para ahora incorporarse a la dirección del Estado.","train"
"ddf5323f-ba17e996.mp3","anger","Se acelera a partir del año 2003 por los pactos del Partido Socialista con ETA, de Zapatero con Otegi y con Yosu Ternera.","test"
"15092998-c012027d.mp3","sadness","No ha habido sesión de control, como ya nos tiene acostumbrados este Gobierno de España, al frente de un estado de alarma para el que ha solicitado la prórroga y que en realidad constituye un estado de excepción encubierto.","train"
"3d98af4c-91f88b0c.mp3","sadness","Además, nuestro doctor Stigman, como siempre, ha aportado soluciones en el seno de la Comisión de Sanidad y ha apuntado que no es posible un desconfinamiento sin test masivos y sin un aislamiento selectivo.","test"
"05ee772e-b99fcc34.mp3","sadness","Además, hemos recordado al ministro de Universidades, al señor Castells, que esta ha sido una oportunidad perdida para que la Universidad española fuera un referente en la investigación internacional contra el coronavirus.","test"
"d9a92b1b-1c95fd3a.mp3","anger","que debían destinarse a las personas que desgraciadamente habían perdido su trabajo y que fueron a parar fraudulentamente a la compra de votos y al enriquecimiento de una serie de personas y empresas ligadas al Partido Socialista Español.","train"
"ff529096-8f5f92b1.mp3","anger","La sentencia pone nombre y apellidos y, entre los condenados, dos presidentes a nivel nacional del Partido Socialista Español, que además eran presidentes de la Junta de Andalucía.","train"
"b9c0e226-670380ae.mp3","anger","Desgraciadamente, esta no será la primera ni la última sentencia. Vendrán otras que afectarán también al Partido Socialista y a la gestión de fondos europeos destinados a la formación. Y aquí estaremos nosotros para seguir denunciándolo. Muchas gracias.","train"
"6d74d8ca-b20f5144.mp3","anger","y por qué encima no se está prestando el servicio. Ahora, en vez de reír, se me lo explica. Muchas gracias.","test"
"bb9a8c7a-546f412e.mp3","anger","de la que no tenemos ningún interés en ninguna empresa privada, pero se estaba prestando por un modelo de colaboración público–privada durante veinticuatro años sin ninguna objeción técnica, de forma mucho más barata, con un funcionamiento impecable. A partir de ahí llega","train"
"71436051-82043fc5.mp3","anger","¿Por qué han entregado este servicio a Sánchez? Explíquemelo. ¿Es porque el Gobierno del Partido Popular se siente incapaz de gestionarlo o es porque tiene un reparto de cromos entre el Partido Popular y el Partido Socialista? Muchas gracias.","train"
"02520543-7c4bdb0f.mp3","anger","La prevención es un tema que nuestros menores deben asumir desde que son pequeños.","train"
"9842c278-36306594.mp3","anger","a venir al Parque de la Ciencia y visitar este pabellón.","test"
"f1060760-50bab0ff.mp3","anger","A 10 días de Nochebuena, el plazo óptimo para preparar dichos encuentros reduciendo los contactos sociales, el Gobierno de la señora Ayuso se encuentra a tiempo de poner en marcha un paquete de medidas que las faciliten.","train"
